region,council,mc_name,declaration
Чернівецька область,Чернівецька обласна рада,Козак Василь Васильович,https://public.nazk.gov.ua/declaration/411460d5-e49d-43d8-9ead-375a2ec098db
Чернівецька область,Чернівецька обласна рада,Масловська Світлана Тарасівна,https://public.nazk.gov.ua/declaration/ba15aed9-3aee-43a4-8feb-b03eff59e495
Чернівецька область,Чернівецька обласна рада,Салагор Микола Михайлович,https://public.nazk.gov.ua/declaration/b4867cca-ea6a-45a6-8b66-97c1c1542c3f
Чернівецька область,Чернівецька обласна рада,Усик Віталій Сергійович,https://public.nazk.gov.ua/declaration/0a2fc1a7-61f7-48e4-9f6f-fcf31fdf244b
Чернівецька область,Чернівецька обласна рада,Фищук Олександр Георгійович,https://public.nazk.gov.ua/declaration/6c8fd61e-6b83-490e-8250-5c4ab96bd47f
Чернівецька область,Чернівецька обласна рада,Фрей Петро Прокопович,https://public.nazk.gov.ua/declaration/eff5b073-55a8-4868-89dc-5154a74a7d33
Чернівецька область,Чернівецька обласна рада,Шевчук Іван Васильович,https://public.nazk.gov.ua/declaration/11f12853-01fa-4ab6-a314-db8b6789b2e3
Чернівецька область,Чернівецька обласна рада,Штогрін Андрій Іванович,https://public.nazk.gov.ua/declaration/5ff50c4e-aedf-4cdf-8e22-46f1f74ef454
Чернівецька область,Чернівецька обласна рада,Ястремський Віорел Михайлович,https://public.nazk.gov.ua/declaration/03f9bc3d-c9d8-49b0-ade4-8128fc6ae902
Чернігівська область,Батуринська міська громада,Душа Вікторія Анатоліївна,https://public.nazk.gov.ua/declaration/927b5f4a-2ab4-43ee-9173-efe08386613b
Чернігівська область,Батуринська міська громада,Заєць Юлія Сергіївна,https://public.nazk.gov.ua/declaration/cdb10779-c473-40a1-a953-8652df681fca
Чернігівська область,Батуринська міська громада,Какама Микола Анатолійович,https://public.nazk.gov.ua/declaration/6000141c-e02f-41f9-88d9-14f34cc5cc2e
Чернігівська область,Батуринська міська громада,Кривко Роман Дмитрович,https://public.nazk.gov.ua/declaration/5bf45b76-3288-4e7e-ba9d-7339f1e33361
Чернігівська область,Батуринська міська громада,Назаренко Ілона Володимирівна,https://public.nazk.gov.ua/declaration/2fc46181-0a45-496b-b050-e7b8779bdb1b
Чернігівська область,Батуринська міська громада,Неволько Іван Федорович,https://public.nazk.gov.ua/declaration/10fc734e-d947-4d08-b464-0bd7208df26e
Чернігівська область,Батуринська міська громада,Неволько Надія Петрівна,https://public.nazk.gov.ua/declaration/32f06c90-32ad-4765-a554-4f562a17171d
Чернігівська область,Батуринська міська громада,Сорокопуд Олександр Миколайович,https://public.nazk.gov.ua/declaration/9919066a-ba47-4a0c-998a-d829c794a892
Чернігівська область,Бахмацька міська рада,Білан Надія Миколаївна,https://public.nazk.gov.ua/declaration/0985084b-b811-4514-bd7e-f9b5c2daad59
Чернігівська область,Бахмацька міська рада,Виноградов Михайло Михайлович,https://public.nazk.gov.ua/declaration/0585b618-0638-4eb4-9f4c-2ea346725b09
Чернігівська область,Бахмацька міська рада,Власова Валентина Михайлівна,https://public.nazk.gov.ua/declaration/b2693bec-37fe-42c4-b4f5-415164c5be4a
Чернігівська область,Бахмацька міська рада,Григорчук Олександр Леонідович,https://public.nazk.gov.ua/declaration/97e082d5-c6dd-4bba-8441-35eeb923a4bb
Чернігівська область,Бахмацька міська рада,Григорчук Тетяна Анатоліївна,https://public.nazk.gov.ua/declaration/7b7f04e0-e69a-4ae3-8887-c6dba03385e2
Чернігівська область,Бахмацька міська рада,Дудка Валентина Федорівна,https://public.nazk.gov.ua/declaration/9d07f0ea-7518-49e8-9fca-5d552eb1d663
Чернігівська область,Бахмацька міська рада,Кравченко Ігор Миколайович,https://public.nazk.gov.ua/declaration/68c7003f-e68b-4c1f-9e92-9da22411ffce
Чернігівська область,Бахмацька міська рада,Левченко Ірина Василівна,https://public.nazk.gov.ua/declaration/61c2db8c-b7b9-4b02-9eb4-75e4cf1c386d
Чернігівська область,Бахмацька міська рада,Лисицина Алла Петрівна,https://public.nazk.gov.ua/declaration/859d438b-c0f3-41b6-a7af-be458b6eeb4a
Чернігівська область,Бахмацька міська рада,Першина Ірина Володимирівна,https://public.nazk.gov.ua/declaration/2993c0d8-97f7-40a5-8505-1d28809286ce
Чернігівська область,Бахмацька міська рада,Фурсова Зоя Володимирівна,https://public.nazk.gov.ua/declaration/f123b976-fb96-4fde-b3d0-128668af19ff
Чернігівська область,Бахмацька міська рада,Шимко Микола Павлович,https://public.nazk.gov.ua/declaration/e9798f0b-faa2-44fa-ba5d-75e57b48857a
Чернігівська область,Бахмацька міська рада,Яненко Олег Олександрович,https://public.nazk.gov.ua/declaration/134581df-a1c7-4ae5-9384-1eca4b24e928
Чернігівська область,Бахмацька районна рада,Дзюба Віталій Миколайович,https://public.nazk.gov.ua/declaration/f09ff7df-f510-48af-ba01-7209b4c7c2cc
Чернігівська область,Бахмацька районна рада,Іванюк Микола Михайлович,https://public.nazk.gov.ua/declaration/87012db2-06c5-487e-8cc3-26c99d5893d8
Чернігівська область,Бахмацька районна рада,Клименко Олена Михайлівна,https://public.nazk.gov.ua/declaration/f5501f2a-7dd0-4880-b135-1b010ecc0269
Чернігівська область,Бахмацька районна рада,Кривуля Михайло Іванович,https://public.nazk.gov.ua/declaration/986c889f-e4e8-4fe8-8dbe-5bac130a38e6
Чернігівська область,Бахмацька районна рада,Миколаєнко Олег Іванович,https://public.nazk.gov.ua/declaration/8f778106-5135-45e3-ba27-17c841c9e028
Чернігівська область,Бахмацька районна рада,Міщук Віктор Федорович,https://public.nazk.gov.ua/declaration/08723912-7038-4888-86ab-f30ff9aeb10b
